일자,언론사,제목,senti_score,senti_label
20251127,쿠키뉴스,"상주시, ‘1인 가구 생활지원 프로그램’ 한달간 실시",2,positive
20251127,국민일보,"나눔플러스 부산지역본부, 독거노인 위한 ‘사랑의 김치’ 375박스 나눔",2,positive
20251127,문화일보,"‘어르신과 함께하는 따뜻한 연말’ 서초구, 독거어르신 250명 함께 ‘서초어르신 송년회’ 개최",2,positive
20251127,메트로경제,"전북특별자치도의회 김정기 의원, “119 영상 신고 수어통역 서비스 농아인이 체감할 수 있도록 개선해야”",-2,negative
20251127,메트로경제,"안양시, 기초지자체 최초 스마트도시 '2등급 인증' 획득",5,positive
20251127,헤럴드경제,"서초구, 독거어르신 초청 송년회 개최",2,positive
20251127,브릿지경제,"안양시, 기초지자체 최초 2등급 획득으로 스마트도시 혁신 주도",9,positive
20251127,한국일보,장애인 취약노인 대상 사회공헌 활발,2,positive
20251127,광남일보,"강진군, 겨울철 폭설 한파 대응체계 가동",-7,negative
20251127,한라일보,"[김용성의 한라시론] 4 3, ‘이념’으로 하늘을 가리려 하지 말라",-1,negative
20251127,중앙일보,"위스키 개발에 29억, 노인 안부에 5억 AI 갖다붙여 예산 따먹기",-1,negative
20251127,국민일보,마트에 온 노숙인 환대 목회자 부부에 응원 릴레이,6,positive
20251127,동아일보,AI 안부전화 덕에 ‘당뇨 응급’ 60대 생명 구했다,0,neutral
20251127,동아일보,“지자체 최초 정비사업 직접 시행 구역 지정 8년→1년 7개월로 단축”,1,positive
20251127,강원일보," 본격적인 한파 대비, ‘겨울철 대응 체계 가동’",3,positive
20251127,강원일보,"횡성노인복지센터, 취약노인보호사업 공모전 장관상 수상",3,positive
20251127,경남신문,"함양 물레방아가족봉사단, 취약계층에 김치나눔",1,positive
20251126,쿠키뉴스,조근제 함안군수 “재정 확장으로 미래 성장동력 확보”,-4,negative
20251126,세계일보,"경북 영덕군, 2026년 본예산안 6136억 원 편성",-3,negative
20251126,중도일보,"서산, ""손끝에서 전해지는 따뜻한 겨울, 사랑의 김장 나눔"" 이어져",0,neutral
20251126,중도일보,"""김치 속에 담은 온기, 농아인들에게 전하는 겨울의 정(情)""",2,positive
20251126,중도일보,"안양시, 3회 연속 ‘국토부’ 스마트도시 인증",3,positive
20251126,중도일보,"고양시 농업인 새벽시장 호수장터 협의회, ‘김장김치’로 나눔 실천",1,positive
20251126,중도일보,"예산읍 바르게살기 위원회, '사랑의 김치 나눔'",7,positive
20251126,울산신문,"울산 신정4동 주민자치위, 독거노인 200세대 연탄 지원",0,neutral
20251126,대구신문,"HS화성, 복지부 표창 수상",7,positive
20251126,브레이크뉴스,"충주시노인복지관, 생명숲 100세 힐링센터 사업 평가회 및 졸업식 진행",2,positive
20251126,충청타임즈,"단양군 매포읍지역사회보장협의체 최순화 사무국장, 사랑의 후원품 기탁",2,positive
20251126,충청타임즈,"HD현대건설기계, 음성 소이면서 연탄배달 봉사",1,positive
20251126,충청타임즈,"육군 37사단 충주대대, 참전용사 김장나눔",4,positive
20251126,KBS,[취재파일7] 병원까지 두 시간 “아파도 병원에 못 가요”,0,neutral
20251126,경북도민일보,"HS화성, 나눔 실천으로 지역사회와 함께 성장",8,positive
20251126,국민일보,‘결혼 10주년 잊고 노숙인에 신발 선물’ 300만 울린 부부 [아살세],-3,negative
20251126,경남일보,"[사설]아파트 화재, 구조적 취약성 방치 안된다",-9,negative
20251126,남도일보,사진뉴스,8,positive
20251126,경북도민일보,“내년 예산 영덕군민 행복 복지 실현에 중점”,-3,negative
20251126,새전북신문,나눔축산운동 지역사랑 농축산물 情나눔 실천행사,-6,negative
20251126,새전북신문,"익산시여성단체협의회, 온정 담은 김장김치 나눔",4,positive
20251126,새전북신문,"이리배산라이온스클럽, 추위 녹이는 따뜻한 나눔",2,positive
20251126,새전북신문,"남원시 도통동 기관단체협의회, 쌀 30포 기탁",4,positive
20251126,새전북신문,"고창 아산면 새마을부녀회, 김장김치 나눔",0,neutral
20251126,전북도민일보,김정기 전북도의원 “119 영상 신고 수어통역 서비스 농아인이 체감할 수 있도록 개선해야”,-1,negative
20251126,전북도민일보,나눔축산운동 지역사랑 농축산물 情나눔 실천행사,-4,negative
20251126,영주시민신문,"SK스페셜티, 703세대에 4천만 원 상당 겨울나기 물품 전달",6,positive
20251126,프레시안,"정선군, 한파 대비 종합대책 수립 ‘겨울철 대응 체계 가동’",3,positive
20251126,브레이크뉴스,"단양군 매포읍 행정복지센터, 최순화 사무국장 이웃돕기 물품 기탁",2,positive
20251126,한국경제,"안양시, 스마트도시 인증 3회 연속 기초지자체 최초 ‘2등급’",4,positive
20251126,스포츠서울,"폐자원 재활용해 이웃 사랑 실천 포스코엠텍, 초록우산에 1천만 원 기탁",0,neutral
20251126,경북도민일보,"김천시 감문의 따뜻한 겨울, 다시 시작합니다",0,neutral
20251126,뉴스핌,"대전 동구 동부소방서, 위기신호 감지가구 대응 '맞손'",-3,negative
20251126,부산일보,"농협부산공판장-엄궁농산물도매시장, 사랑의 김장배추 나눔 참여",1,positive
20251126,남도일보,"[기고]광주 AI컴퓨팅센터 유치 실패, 새로운 출발점",-3,negative
20251126,부산일보,"안녕우리마을회관 자원봉사캠프, 김장 김치 제작 및 나눔 실시",0,neutral
20251126,전북도민일보,"임실읍 낙촌마을 이장, 취약계층에 김장 김치 20상자 기부",-6,negative
20251126,전북도민일보,완주 봉동농협 2025년 사랑의 김장김치 나눔행사,3,positive
20251126,전북도민일보,"고창 해리농협 1,000포기 사랑의 김장 나눔",2,positive
20251126,경북매일신문,"HS화성, 보건복지부 표창 수상?지역 나눔 문화 확산 공로 인정",6,positive
20251126,대구신문,"김천시 남면 새마을협의회, 사랑의 김장 김치 나눔으로 이웃 사랑 실천",5,positive
20251126,남도일보,"광주시, 'AIoT 국제전시회'서 AI 미래차 비전 공유",0,neutral
20251126,브레이크뉴스,"경주시새마을회, 김장나눔 행사 5천포기 취약계층 전달",4,positive
20251126,부산일보,"부산 서구 동대신1동 사랑의디딤돌후원회, ‘정(情) 담은 식료품’ 지원",2,positive
20251126,부산일보,"연제구 거제3동, 찾아가는 행복나눔냉장고 방문 DAY 운영",6,positive
20251126,충북일보,"충주시노인복지관, '생명숲 100세 힐링센터' 졸업식 개최",2,positive
20251126,동양일보,"제천시 청전동 지사협, FOR시즌 산타(행복한 가을날愛)사업 추진",2,positive
20251126,충북일보,"문화재생공동체 터무니, 청주시 영운동에 성금 100만원 기탁",1,positive
20251126,대전일보,"대전온누리신협, '사랑의 김장나눔행사'",4,positive
20251126,충북일보,"육군 37사단 충주대대, 참전용사에 사랑의 김장 전달",4,positive
20251126,대구일보,"청도군, 2천억 규모 공공하수관로 민간 투자로 건설",4,positive
20251126,경기일보,안양시 스마트 도시 ‘2등급’ 획득 전국 기초 지자체 중 최초,4,positive
20251126,쿠키뉴스,박홍근 “李 정부 뒷받침할 서울시장 필요” 민주당 첫 서울시장 출마 선언,2,positive
20251126,메트로경제,"청송군새마을회, ‘사랑의 김장 나눔’으로 겨울 온정 전해",4,positive
20251126,데일리안,"안양시, 국토부 '스마트도시 인증' 3회 연속 기초지자체 최초 2등급 획득",4,positive
20251126,뉴스핌,"대전사회서비스원 노인복지관, 어르신 'VR 교육 프로그램' 운영",0,neutral
20251126,브레이크뉴스,"안양시, 국토부 ‘스마트도시 인증’ 2등급 획득",2,positive
20251126,주간한국,안양시 '스마트도시 인증' 3회 연속 성공 기초지자체 최초 2등급 획득,4,positive
20251126,대한경제,"이동환 고양시장, 간부회의서 내달 주요 업무 및 행사 점검",0,neutral
20251126,대구일보,"2026년 본예산, 영덕 6천136억 봉화 5천800억 원 편성 의회 제출",-4,negative
20251126,노컷뉴스,"""예산 바닥나면 다시 '무빈소 직장(直葬)' 존엄한 장례와 애도는 시민의 권리""",-2,negative
20251126,브레이크뉴스,"영덕군, 내년 예산 6,136억 원 ‘축소 재정’ 속 지역 회복과 산업 전환에 방점",-1,negative
20251126,프레시안,"""겨울 앞두고 온정 이어진 전북"" 농협 기업 출향인들 나눔 행렬 동참",3,positive
20251126,매일신문,"한국자유총연맹 대구동구지회, '사랑의 김장 나눔' 행사 개최",4,positive
20251126,전라일보,"순창군자원봉사센터, 사랑의 김장 나눔으로 이웃에 따뜻한 온기 전해",3,positive
20251126,금강일보,"금산군 부리면 지사협, 사랑의 구급약품 전달",4,positive
20251126,쿠키뉴스,"영덕군, 내년도 예산안 6136억 ‘편성’",-3,negative
20251126,스포츠서울,최대호“스마트도시 ‘2등급 인증’ 획득 미래지향적 도시 도약 증거”,3,positive
20251126,뉴스핌,"단양 매포읍지역사회보장협 최순화 씨, 사랑의 후원품 기탁",2,positive
20251126,전라일보,"임실읍 낙촌마을 박왕순 이장, 취약계층에 김장김치 20상자 전달",-1,negative
20251126,서울신문,"안양시, 3회 연속 국토부 ‘스마트도시 인증’ 3회 연속 기초지자체 최초 2등급",5,positive
20251126,대한경제,"가평군보건소, 한파 대비 방문건강관리 강화",2,positive
20251126,금강일보,"단양 매포읍지사협 최순화 사무국장, 친환경 제설제 100포 기탁",2,positive
20251126,아시아투데이,"안양시, '스마트도시 2등급' 인증 획득 기초지자체 중 최초",8,positive
20251126,충북일보,"단양 매포읍지사협 최순화, 친환경 제설제 100포 기탁",-2,negative
20251126,뉴스핌,"영덕군, 새해 예산안 6136억 원 편성 제출 올해보다 0.57% 감소",-2,negative
20251126,아시아경제,"전주시, 30일 '담그랑께 나누랑께' 행사",1,positive
20251126,뉴스핌,전주 전라감영서 전통 김장문화 체험 나눔 행사 30일 개최,1,positive
20251126,메트로경제,"영덕군, 재정 효율화로 3년 연속 6천억 원대 예산 유지",-2,negative
20251126,동아일보,"AI안부전화, 홀몸 60대 구해 고독사 예방 다양한 노력",0,neutral
20251126,금강일보,"충주시노인복지관, 생명숲 100세 힐링센터 졸업식 개최",2,positive
20251126,광남일보,"전남 자율방재단연합회, 주민 생명 안전 최우선 다짐",0,neutral
20251126,스포츠서울,"속초시, 한파대비 취약계층 보호대책 본격 가동",-1,negative
20251126,문화일보,삼척시사회복지협의회 ‘사랑의 김장나눔’ 행사,8,positive
20251126,KBS,농촌 노인 밥상에 닥친 ‘고립’ ‘소멸’,-2,negative
20251126,스포츠서울,"횡성노인복지센터, ‘2025년 취약노인보호사업 공모전’ 보건복지부 장관상 우수상 등 4개 상 수상",3,positive
20251126,스포츠서울,"삼척시사회복지협의회, 2025 좋은이웃들과 함께하는 사랑의 김장나눔",7,positive
20251126,영남일보,[장례문화 특집]전국 고독사 위험자 17만명 대구경북 1만2천570명,-1,negative
20251126,한국일보,"20년 전 가족을 버린 아버지, ""시신 인수 장례 치러야 할까?"" [長靑年, 늘 푸른 마음]",-5,negative
20251126,서울신문,구로 “이젠 외로움 없는 도시” 28일 토론회서 머리 맞댄다,-1,negative
20251126,강원도민일보,맞춤형 사회공헌 '온힘' 금융을 넘어 이웃이 되다,2,positive
20251126,강원도민일보,지역 곳곳 생활밀착 지원 함께 웃는 상생금융 앞장,5,positive
20251126,경상일보,"""'낀세대' 중장년층 위한 맞춤 지원책 필요""",1,positive
20251126,제민일보,제주특별자치도 제민일보 공동 기획 더 건강하고 안전한 제주만들기 3 스스로 지키는 건강,7,positive
20251126,경남신문,"합천군여성단체협의회, 사랑의 김장담그기 행사",8,positive
20251126,경북일보,"'따뜻한 한끼 나눔' 성주경찰서 청렴동아리 '푸르미', 지역 어르신에 배식 봉사",2,positive
20251126,경북일보,"상주시의회, 무료급식 봉사 나서 취약계층 살피다 ""행동하는 의정"" 강조",-3,negative
20251126,브릿지경제,"울주군, 노인돌봄서비스 최우수기관 선정",3,positive
20251125,중도일보,"부여군은산면새마을지도자 부녀회, 김장나눔으로 취약가정 겨울나기 지원 지역 공동체 돌봄 강화",1,positive
20251125,중도일보,"포항시새마을회, 사랑의 김치 1만포기 이웃에 전달",2,positive
20251125,울산신문,"울산 울주군, 중장년층 복지정책 강화 나선다",1,positive
20251125,영남일보,"한국나눔연맹, 33년 민간 복지활동 인정, 대통령 표창",6,positive
20251125,한겨레,내란 이후 사회는 더 안전해졌는가? [신진욱의 시선],2,positive
20251125,새전북신문,무주국유림관리소 사랑의 땔감 나누어 주기,9,positive
20251125,경남일보,"함양군 물레방아 가족봉사단, 사랑의 섞박지 만들기",1,positive
20251125,광남일보,[제6회 광주전남 광역의회 의정대상-대상]강수훈 광주시의원,0,neutral
20251125,광남일보,[제17회 광주 전남 지방자치경영대상-종합대상] 광주 북구,11,positive
